Review Text,Rating,Sentiment
Perfect! Thank you seller!,5,POSITIVE
"Maganda ang kalidad, highly recommended!",4,POSITIVE
"Outstanding, will order again!",5,POSITIVE
Average quality.,3,NEUTRAL
"Terrible purchase, completely defective unit",1,NEGATIVE
"Okay naman, pwede na for the price.",3,NEUTRAL
"Maganda talaga, 5 stars!",4,POSITIVE
"Napakahusay, salamat seller!",5,POSITIVE
"Terrible quality, not good.",1,NEGATIVE
"Okay naman, pwede na for the price.",3,NEUTRAL
"Hindi ko gusto, pangit.",1,NEGATIVE
"Poor, many defects.",1,NEGATIVE
"Sobrang ayos, solid!",5,POSITIVE
Perfect! Fast shipping pa!,5,POSITIVE
"Fair enough, sakto lang.",3,NEUTRAL
"Fair, pwede na.",3,NEUTRAL
"Superb, exceeded expectations!",4,POSITIVE
Amazing! Will order again!,5,POSITIVE
manipis siya slmat padin.manipis siya slmat padin.manipis siya slmat padin.manipis siya slmat padin.manipis siya slmat padin.,5,POSITIVE
"Okay, nothing extraordinary.",3,NEUTRAL
"Ang galing, super worth it!",5,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
Ang galing! Best purchase ever!,4,POSITIVE
"Fair enough, sakto lang.",3,NEUTRAL
"Terrible quality, not good.",2,NEGATIVE
Average quality.,3,NEUTRAL
"Normal, no issues.",3,NEUTRAL
Okay lang naman.,3,NEUTRAL
Ang galing! Best purchase ever!,5,POSITIVE
Amazing! Will order again!,5,POSITIVE
Amazing! Will order again!,4,POSITIVE
Disappointing! Hindi recommended!,1,NEGATIVE
"Ang galing, super worth it!",5,POSITIVE
"the first delivery was fast. next orders are not received until now. ive ordered 2 units and paid for it already. when i follow up fr seller, they just give me the hotline number of lazada which cant be contacted at times or sometimes you can get through but the it always say that my order number is invalid. the chat link that they gave is just a chatbot that give inaaccurate answers. seller doesnt care on aftersales. basta lang kumita bahala na kung mareceive o hindi. ",1,NEGATIVE
Normal quality.,3,NEUTRAL
"Acceptable, no complaints.",3,NEUTRAL
"Nakakapangit, sayang.",1,NEGATIVE
"Napakaganda, satisfied ako.",5,POSITIVE
"Terrible quality, not good.",1,NEGATIVE
"Great features, minor functional bug",4,POSITIVE
Terrible! Pangit talaga!,1,NEGATIVE
"Terrible, waste of money.",2,NEGATIVE
"Sobrang sulit, 5 stars!",5,POSITIVE
"Unsatisfied customer, it is not worth buying",2,NEGATIVE
"Bad, don't buy this.",1,NEGATIVE
Could not be better but okay,3,NEUTRAL
"Great value, highly satisfied!",4,POSITIVE
"Okay naman, pwede na.",3,NEUTRAL
"Ang galing, super worth it!",4,POSITIVE
"Abysmal quality, waste of time and money",1,NEGATIVE
"Poor, very disappointing.",1,NEGATIVE
Satisfied pero may minor defect sa fabric,4,POSITIVE
"Average, as expected.",3,NEUTRAL
Disappointing talaga! Pangit!,2,NEGATIVE
"Average, acceptable naman.",3,NEUTRAL
"Unsatisfied, bad purchase.",1,NEGATIVE
"Sobrang sulit, 5 stars!",5,POSITIVE
"Beautiful, love it so much!",4,POSITIVE
Sobrang pangit! Not worth it!,1,NEGATIVE
"Sakto lang, not bad naman.",3,NEUTRAL
Pangit! Very disappointing!,2,NEGATIVE
Hindi okay! Very bad!,1,NEGATIVE
"Ang galing, super worth it!",4,POSITIVE
"Atrocious quality, worst ever",1,NEGATIVE
"Awful, poor quality.",1,NEGATIVE
"Average, as expected.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
Fair enough for the price.,3,NEUTRAL
"Complete trash, very upset",1,NEGATIVE
Wala bang ilaw talaga yung base ng keyboard sir,5,POSITIVE
"Terrible, waste of money.",2,NEGATIVE
"Pangit talaga, kulang sa quality.",1,NEGATIVE
Sobrang bad! Not satisfied!,1,NEGATIVE
"Fair, worth the price.",3,NEUTRAL
Sakto lang sa presyo.,3,NEUTRAL
"Hindi pangit, hindi rin maganda.",3,NEUTRAL
"Perfect, fast delivery too!",4,POSITIVE
"Excellent quality, thank you!",5,POSITIVE
"Okay, nothing extraordinary.",3,NEUTRAL
"Moderate build, reasonable price",3,NEUTRAL
"Pangit talaga, kulang sa quality.",2,NEGATIVE
"Okay, nothing extraordinary.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
"Maganda talaga, 5 stars!",4,POSITIVE
"Perfect, fast delivery too!",5,POSITIVE
"Ang galing, super worth it!",5,POSITIVE
"Pwede na, average lang.",3,NEUTRAL
"Okay naman, walang problema.",3,NEUTRAL
Ayos lang.,3,NEUTRAL
"Average, nothing special.",3,NEUTRAL
"Perfect, fast delivery too!",5,POSITIVE
Perfect! Fast shipping pa!,4,POSITIVE
Terrible! Not recommended.,1,NEGATIVE
"Ayos lang, average naman.",3,NEUTRAL
"Maganda, walang reklamo.",4,POSITIVE
"Outstanding, will order again!",5,POSITIVE
"Pathetic quality, non-functional",1,NEGATIVE
"Amazing, will recommend to friends!",4,POSITIVE
"Wonderful, great quality!",5,POSITIVE
"Perpekto, walang kapintasan.",5,POSITIVE
All goods sya sakto lang yung kapal nya at sulit sya di sayang pera ko dito hahahahhahahahhahahhahahhah,4,POSITIVE
Pangit! Hindi recommended.,1,NEGATIVE
"Maganda talaga, perfect!",5,POSITIVE
"Superb, exceeded expectations!",4,POSITIVE
Disappointing! Hindi recommended!,2,NEGATIVE
"Acceptable, no complaints.",3,NEUTRAL
Sakto lang.,3,NEUTRAL
Bad quality! Sayang pera!,1,NEGATIVE
Attractive looks but faulty functionality,3,NEUTRAL
"Amazing, will recommend to friends!",4,POSITIVE
"Sakto lang, pwede na.",3,NEUTRAL
"Sakto lang, decent quality.",3,NEUTRAL
Average lang.,3,NEUTRAL
"Basura, waste of money.",1,NEGATIVE
"Perpekto, walang kapintasan.",5,POSITIVE
"Fair, worth the price.",3,NEUTRAL
It's alright.,3,NEUTRAL
Forgettable purchase really,3,NEUTRAL
It's okay.,3,NEUTRAL
Fair enough for the price.,3,NEUTRAL
Sakto lang.,3,NEUTRAL
Amazing! Will order again!,4,POSITIVE
Hindi masama.,3,NEUTRAL
Poor quality! Pangit!,1,NEGATIVE
"Execrable product, complete junk",1,NEGATIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
"Beautiful, love it so much!",4,POSITIVE
"Moderate quality, as expected",3,NEUTRAL
"Pangit ang quality, bad purchase.",2,NEGATIVE
"Okay lang, standard quality.",3,NEUTRAL
"Wonderful, great quality!",5,POSITIVE
Ang galing! Best purchase ever!,4,POSITIVE
"Okay lang, walang problema.",3,NEUTRAL
"This product is worst product ever. If a customer purchased a cheap product, that doesn't mean you'll send them a defective product. The product I got is not working and I have to fix it on my own.",1,NEGATIVE
Sobrang bilis! Fast shipping and secure packaging,5,POSITIVE
"Outstanding, best seller!",5,POSITIVE
"Pangit talaga, kulang sa quality.",2,NEGATIVE
"Pangit talaga, kulang sa quality.",2,NEGATIVE
"Normal, no issues.",3,NEUTRAL
Pangit talaga! Disappointing!,2,NEGATIVE
Bad purchase! Sayang!,1,NEGATIVE
"Disappointing, pangit talaga.",1,NEGATIVE
"Normal lang, okay na rin.",3,NEUTRAL
"Hindi ko gusto, pangit.",2,NEGATIVE
Hindi okay! Very bad!,1,NEGATIVE
"Standard, meets expectations.",3,NEUTRAL
"Pwede na, average lang.",3,NEUTRAL
Neutral experience ordinary item,3,NEUTRAL
"Normal lang, okay na rin.",3,NEUTRAL
"Sobrang ayos, solid!",4,POSITIVE
"Hindi pangit, hindi rin maganda.",3,NEUTRAL
"Maganda ang kalidad, highly recommended!",4,POSITIVE
"Napakaganda, satisfied ako.",4,POSITIVE
Average lang.,3,NEUTRAL
Sobrang pangit! Not worth it!,2,NEGATIVE
"Fantastic, very happy with it!",4,POSITIVE
"Pwede na, average lang.",3,NEUTRAL
Pangit talaga! Disappointing!,1,NEGATIVE
Sobrang bad! Not satisfied!,1,NEGATIVE
"Horrible, not recommended.",2,NEGATIVE
2 star lang hindi nasunod yung order ko na 2 color. Sorry seller di mo sisnonod order ko na 2 color .Nakaka inis ang ganda ng pinag usapan na 2 color peru palpak.,2,NEGATIVE
Terrible! Not recommended.,2,NEGATIVE
"ok naman, mabilis na dumating ang items mesyo disappointed lang kasi sira yung box nung 1 pang regalo ko pa naman sana saka medyo iba yung amoy nung sira ang box. sana check nyo ng maayos before nyo ipadala.",3,NEUTRAL
"We don't stop. We GOMO! The game-changer has finally arrived. Convert your data into calls and texts. Order your SIM today. No Expiry Data. 5G and LTE Ready. Free Delivery. Highlights: Free Delivery Available, App Available",4,POSITIVE
"Poor, very disappointing.",1,NEGATIVE
"Awful, poor quality.",1,NEGATIVE
Perfect! Thank you seller!,5,POSITIVE
Normal quality.,3,NEUTRAL
"Outstanding, will order again!",5,POSITIVE
"Pangit talaga, kulang sa quality.",1,NEGATIVE
"Sobrang pangit, hindi maganda.",2,NEGATIVE
"hindi ko nagustuhan consistency ng nailpolish, nakailang pahid aq bago makuha desired color na black. hindi katulad ng ibang color isang swipe lang ganda na.",4,POSITIVE
"Okay, nothing extraordinary.",3,NEUTRAL
Ang galing! Best purchase ever!,5,POSITIVE
Disappointing! Hindi recommended!,2,NEGATIVE
Hindi worth it! Very bad!,1,NEGATIVE
"Maganda yung pants. Tama yung dumating na kulay at size. Message the seller kung pwede maireturn at ireorder kasi maliit pala yung size. Unfortunately, hindi pala sila ngpapalit. Seller response; i find it rude.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
"Sobrang sulit, 5 stars!",5,POSITIVE
"Perfect, thank you seller!",5,POSITIVE
Acceptable for basic use only,3,NEUTRAL
"Horrible, very unsatisfied.",2,NEGATIVE
"It's okay, works fine.",3,NEUTRAL
"Wonderful, great quality!",5,POSITIVE
Absolutely love this purchase!,5,POSITIVE
Sakto lang sa presyo.,3,NEUTRAL
"thank you, thank you",4,POSITIVE
"Awful, poor quality.",1,NEGATIVE
Bad quality! Sayang pera!,1,NEGATIVE
"Bad, don't buy this.",2,NEGATIVE
"Bad, waste of money.",1,NEGATIVE
"Unsatisfied, bad purchase.",2,NEGATIVE
"Ang ganda, worth it talaga!",4,POSITIVE
"Ang ganda, best purchase!",4,POSITIVE
Pangit ng kalidad.,1,NEGATIVE
Ang ganda ng product! Sobrang sulit.,4,POSITIVE
Premium quality! Absolutely stunning product,5,POSITIVE
"Solid product, no major complaints",4,POSITIVE
"Okay naman, walang problema.",3,NEUTRAL
Average lang.,3,NEUTRAL
"Great value, highly satisfied!",4,POSITIVE
Pangit! Very disappointing!,1,NEGATIVE
baka gusto ninyo makatikim ng mura sa panloloko ninyo? post ninyo na size iba sa actual size nq dumating.,1,NEGATIVE
"Standard product, no surprises good or bad",3,NEUTRAL
"Disappointing, low quality.",2,NEGATIVE
"Amazing quality, highly recommend to everyone",5,POSITIVE
"Sakto lang, not bad naman.",3,NEUTRAL
Amazing! Will order again!,5,POSITIVE
Ganda nung pencil :) bbili aq ult pag sale sana fs dn mhal kc sf mbilis dmtng inorder q kgabi dumating dn knabuksan,5,POSITIVE
Acceptable.,3,NEUTRAL
"Pangit ang quality, bad purchase.",2,NEGATIVE
Pwede na.,3,NEUTRAL
"Normal lang, okay na rin.",3,NEUTRAL
"Wonderful, great quality!",5,POSITIVE
Normal quality.,3,NEUTRAL
"Fair, worth the price.",3,NEUTRAL
Poor aesthetics but great features,3,NEUTRAL
Sulit na sulit! Great quality!,4,POSITIVE
"Average, nothing special.",3,NEUTRAL
Ang ayos! Very happy!,4,POSITIVE
Pwede na.,3,NEUTRAL
"Unsatisfied, bad purchase.",1,NEGATIVE
Ang ayos! Very happy!,4,POSITIVE
Okay lang naman.,3,NEUTRAL
"Shocking build, utterly useless",1,NEGATIVE
Terrible! Pangit talaga!,1,NEGATIVE
Sakto lang sa presyo.,3,NEUTRAL
"Ayos lang, average naman.",3,NEUTRAL
"Poor, many defects.",1,NEGATIVE
Lukewarm feelings about it,3,NEUTRAL
"Horrible, very unsatisfied.",1,NEGATIVE
"Okay, nothing extraordinary.",3,NEUTRAL
"Okay lang naman, nothing special.",3,NEUTRAL
"Napakaganda, satisfied ako.",4,POSITIVE
"Fair, worth the price.",3,NEUTRAL
Sakto lang sa presyo.,3,NEUTRAL
Ganda ng quality! Excellent!,4,POSITIVE
Ang ganda ng product! Sobrang sulit.,5,POSITIVE
Sakto lang.,3,NEUTRAL
Pangit talaga! Disappointing!,1,NEGATIVE
It's okay.,3,NEUTRAL
Pangit talaga! Disappointing!,2,NEGATIVE
Amazing! Will order again!,4,POSITIVE
"Disappointing, not worth it.",2,NEGATIVE
Pwede na.,3,NEUTRAL
design good so many defective,1,NEGATIVE
tyuiopasdfgh,3,NEUTRAL
Okay lang naman.,3,NEUTRAL
"Sobrang pangit, sayang pera.",2,NEGATIVE
pag dating ng package binayaran naman namen yung package and yung shipping fee pero bat walang laman wala yung item sa loob pa refund po ,2,NEGATIVE
"Poor, very disappointing.",1,NEGATIVE
"Pwede na, typical quality for this price",3,NEUTRAL
"Normal lang, okay na rin.",3,NEUTRAL
Terrible! Not recommended.,1,NEGATIVE
"Okay, normal quality.",3,NEUTRAL
"Normal, no issues.",3,NEUTRAL
"Poor, many defects.",2,NEGATIVE
"Bad, waste of money.",1,NEGATIVE
"Outstanding, will order again!",5,POSITIVE
fffffjhdvhfbggvhggggfddssgbjutfvdsghgkeyieykshksukduoduoehldukdoyyitwwteyeyyioyyoeyuoeyyoluslhour not so grt,3,NEUTRAL
"Okay naman, pwede na.",3,NEUTRAL
Poor quality! Pangit!,2,NEGATIVE
"Magaling, walang problema.",4,POSITIVE
"Great, highly recommend this!",4,POSITIVE
"Fair, worth the price.",3,NEUTRAL
Sobrang sulit! Highly recommended!,4,POSITIVE
"Okay naman, pwede na for the price.",3,NEUTRAL
"Ang galing, super worth it!",4,POSITIVE
"Napakahusay, salamat seller!",5,POSITIVE
"Okay naman, walang problema.",3,NEUTRAL
"Poor, many defects.",2,NEGATIVE
"Average, as expected.",3,NEUTRAL
good item ang smooth Nia gmitin and ang bilis dumating mga 3 days lang ata na-deliver agad! thank you seller. ,4,POSITIVE
Ayos lang.,3,NEUTRAL
Napakaganda worth it talaga,5,POSITIVE
"Fair enough, sakto lang.",3,NEUTRAL
Sobrang bad! Not satisfied!,2,NEGATIVE
Pangit! Hindi recommended.,2,NEGATIVE
Good initially pero maraming issues later,2,NEGATIVE
"Sobrang pangit, sayang pera.",1,NEGATIVE
"Okay, nothing extraordinary.",3,NEUTRAL
Pwede na rin.,3,NEUTRAL
Average lang.,3,NEUTRAL
"Maganda, walang reklamo.",5,POSITIVE
"Fair, pwede na.",3,NEUTRAL
Thank u very much Lazada and Sace Lady received item in good condition fast delivery ,5,POSITIVE
Acceptable.,3,NEUTRAL
"Disappointing, low quality.",2,NEGATIVE
"Neutral feeling, neither happy nor disappointed honestly",3,NEUTRAL
"Maganda talaga, perfect!",5,POSITIVE
"Pwede na, average lang.",3,NEUTRAL
Terrible quality! Pangit!,1,NEGATIVE
"Napakahusay, salamat seller!",4,POSITIVE
Fair enough for the price.,3,NEUTRAL
"Nakakapangit, sayang.",2,NEGATIVE
"Beautiful, love it so much!",5,POSITIVE
"Sakto lang, pwede na.",3,NEUTRAL
Acceptable.,3,NEUTRAL
Sobrang ganda! Highly recommended!,5,POSITIVE
"VGA cable is working well. They also shipped the correct size that I ordered. UPDATE: after using the VGA cable, I noticed there was a shadow effect on my screen. The VGA cable they sent is broken. ",2,NEGATIVE
"Hindi okay, maraming problema.",2,NEGATIVE
"Super dismaya ako sa item, ginamit ko agad itong powerbank nasa 75% pa pero hindi man lang na full charge ang cell ko at 35% lang. Akala ko ba kahit 2 cell kaya nitong ma full. ",1,NEGATIVE
"Excellent quality, thank you!",5,POSITIVE
Amazing! Will order again!,4,POSITIVE
"Okay lang naman, nothing special.",3,NEUTRAL
"Fantastic, very happy with it!",4,POSITIVE
"Unsatisfied, bad purchase.",1,NEGATIVE
"Pangit ang quality, bad purchase.",2,NEGATIVE
"Poor, many defects.",1,NEGATIVE
"Napakaganda ng quality, will order again",5,POSITIVE
"Ayos lang, average naman.",3,NEUTRAL
Disappointing! Hindi recommended!,1,NEGATIVE
"Napakahusay, salamat seller!",4,POSITIVE
hindi mismo ung grey jacket dumating sakin ung dumating ay pink jacket with shorts.,1,NEGATIVE
Ganda ng quality! Excellent!,4,POSITIVE
Sakto lang.,3,NEUTRAL
Inadequate for my needs,2,NEGATIVE
"Okay, nothing extraordinary.",3,NEUTRAL
ang ganda superrrrr...makapit pa sa dingding kahit pa rough ang dingding...thanks seller at sa mamang nag deliver..order ulit aq,5,POSITIVE
"Average, nothing special.",3,NEUTRAL
"It's okay, works fine.",3,NEUTRAL
"Pwede na rin, fair enough.",3,NEUTRAL
"Terrible, waste of money.",1,NEGATIVE
"Amazing, will recommend to friends!",4,POSITIVE
"Napakahusay, salamat seller!",4,POSITIVE
"Horrible, very unsatisfied.",1,NEGATIVE
"Sakto lang, not bad naman.",3,NEUTRAL
"Okay naman, walang problema.",3,NEUTRAL
"Terrible, waste of money.",2,NEGATIVE
"Horrendous build, absolute disaster",1,NEGATIVE
smaller than expected,3,NEUTRAL
Ang ganda po sulit na sulit sana tumagal! mabilis din delivery Ang ganda po sulit na sulit sana tumagal! mabilis din delivery ,5,POSITIVE
Pwede na.,3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,4,POSITIVE
"Excellent quality, thank you!",4,POSITIVE
"Okay naman, pwede na for the price.",3,NEUTRAL
Good product overall,4,POSITIVE
"Bad, waste of money.",2,NEGATIVE
"Nice product, would recommend",4,POSITIVE
"Poor, very disappointing.",1,NEGATIVE
Pangit! Hindi recommended.,2,NEGATIVE
Hindi masyadong special.,3,NEUTRAL
Amazing! Will order again!,5,POSITIVE
123456789,3,NEUTRAL
Worst purchase very disappointing,1,NEGATIVE
Hindi masyadong special.,3,NEUTRAL
Ang ayos! Very happy!,4,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,5,POSITIVE
"Okay naman, pwede na.",3,NEUTRAL
"Amazing, will recommend to friends!",5,POSITIVE
Ganda ng quality! Excellent!,4,POSITIVE
"Napakahusay, salamat seller!",5,POSITIVE
"Poor, very disappointing.",2,NEGATIVE
"Amazing, will recommend to friends!",5,POSITIVE
Perfect! Thank you seller!,4,POSITIVE
Hindi ko marerecommend! Sobrang pangit,1,NEGATIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"Maganda talaga, 5 stars!",4,POSITIVE
Fair enough for the price.,3,NEUTRAL
Hindi worth it.,1,NEGATIVE
"Normal, no issues.",3,NEUTRAL
"Horrible, not recommended.",2,NEGATIVE
Normal quality.,3,NEUTRAL
"Great, highly recommend this!",5,POSITIVE
Excellent! Sulit na sulit!,5,POSITIVE
"Maganda ang kalidad, highly recommended!",4,POSITIVE
Ayos lang.,3,NEUTRAL
"Disappointing, pangit talaga.",2,NEGATIVE
"Terrible quality, not good.",1,NEGATIVE
Excellent! Sulit na sulit!,4,POSITIVE
"Hindi ko gusto, pangit.",1,NEGATIVE
Perfect! Fast shipping pa!,4,POSITIVE
Good quality for the price point,4,POSITIVE
"Average, nothing special.",3,NEUTRAL
"Excellent quality, thank you!",5,POSITIVE
I don't try it yet.. Pero sana OK sya!,4,POSITIVE
Ayos lang.,3,NEUTRAL
"Okay, normal quality.",3,NEUTRAL
Sakto lang.,3,NEUTRAL
"Sobrang sulit, 5 stars!",5,POSITIVE
"i want refund., 5pcs order ko., tas 3pcs lang darating., nasan na yung 2pcs pa., nonsense pa yung return refund policy ng lazada., magkano lang gusto niyo irefund 14p.,",1,NEGATIVE
"Hindi okay, maraming problema.",2,NEGATIVE
"Magaling, walang problema.",4,POSITIVE
"Perpekto, walang kapintasan.",4,POSITIVE
Perfect! Fast shipping pa!,4,POSITIVE
the seller was very considerate sa refund request ko,3,NEUTRAL
"Fair enough, sakto lang.",3,NEUTRAL
"Wonderful, great quality!",4,POSITIVE
"Sobrang ganda, uulitin ko pa.",4,POSITIVE
"Average, as expected.",3,NEUTRAL
"Sobrang pangit, hindi maganda.",1,NEGATIVE
the appearance is good but so many defective features,1,NEGATIVE
"Pwede na rin, fair enough.",3,NEUTRAL
Umorder aq ng 7 packs ng mask and 6 packs lang yung dumating. Be responsible next time kasi bayad naman ang orders ko,1,NEGATIVE
qazwsxedcrfv,3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
Sakto lang sa presyo.,3,NEUTRAL
"Impressive, 5 stars!",4,POSITIVE
"Awful, poor quality.",2,NEGATIVE
"Fair enough, sakto lang.",3,NEUTRAL
"Fair, pwede na.",3,NEUTRAL
Okay lang naman.,3,NEUTRAL
Okay lang naman.,3,NEUTRAL
"Perfect, no issues at all.",5,POSITIVE
Hindi masyadong special.,3,NEUTRAL
"Okay naman, pwede na.",3,NEUTRAL
"Amazing, worth every peso!",5,POSITIVE
"Decent, not bad.",3,NEUTRAL
"Maganda, very satisfied ako!",4,POSITIVE
"Maganda, very satisfied ako!",5,POSITIVE
Pangit! Very disappointing!,2,NEGATIVE
Excellent! Sulit na sulit!,5,POSITIVE
Ganda ng quality! Excellent!,4,POSITIVE
Sulit na sulit! Great quality!,5,POSITIVE
It is not worth bragging about really,3,NEUTRAL
"Bad, waste of money.",1,NEGATIVE
"Poor quality, disappointed.",2,NEGATIVE
Pwede na rin.,3,NEUTRAL
Bad quality! Sayang pera!,1,NEGATIVE
"Average, as expected.",3,NEUTRAL
It's alright.,3,NEUTRAL
"Maganda, walang reklamo.",4,POSITIVE
Sakto lang sa presyo.,3,NEUTRAL
white po order ko gray dumating,1,NEGATIVE
"Standard, meets expectations.",3,NEUTRAL
"Okay, normal quality.",3,NEUTRAL
Ayos lang.,3,NEUTRAL
Pangit! Very disappointing!,2,NEGATIVE
"Sakto lang, decent quality.",3,NEUTRAL
"Sakto lang, pwede na.",3,NEUTRAL
"Utterly useless, total disappointment",1,NEGATIVE
"Okay lang naman, nothing special.",3,NEUTRAL
"Adequate quality, reasonable for the price",3,NEUTRAL
"Fantastic, very happy with it!",4,POSITIVE
"Superb craftsmanship, very pleased",5,POSITIVE
Sakto lang.,3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,4,POSITIVE
"Unsatisfied, bad purchase.",1,NEGATIVE
"Awful quality, very bad.",2,NEGATIVE
bakit kulang? ,1,NEGATIVE
"Sobrang sulit, 5 stars!",5,POSITIVE
"Magaling, walang problema.",5,POSITIVE
"Decent, not bad.",3,NEUTRAL
"I have this agreement with the seller that she did not do. We agreed that she will ship with this product a replacement for the part i previously ordered. I think she tricked me of buying another product so she may ship it with this product i ordered, but turns out she did not do it. ",1,NEGATIVE
Normal lang.,3,NEUTRAL
"Terrible, waste of money.",2,NEGATIVE
Amazing! Will order again!,4,POSITIVE
"Horrible, very unsatisfied.",2,NEGATIVE
Sobrang bad! Not satisfied!,1,NEGATIVE
"Acceptable, no complaints.",3,NEUTRAL
